Unnamed: 0,age,workClass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
2393,20,Private,241951,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,0
15375,49,Local-gov,202467,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
20582,54,Self-emp-not-inc,192654,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,0
13374,33,Private,113326,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
1742,27,Private,62082,Bachelors,13,Never-married,Sales,Own-child,Other,Male,0,0,38,United-States,0
20993,32,Local-gov,40444,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
9965,29,Private,24153,Some-college,10,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
9365,46,State-gov,135854,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,0
24738,57,Private,112840,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1
894,42,Self-emp-not-inc,177307,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,1
2903,42,Private,200574,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
8310,69,Private,113035,1st-4th,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,0,4,United-States,0
8975,67,Private,142624,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,0
10452,31,Local-gov,213307,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
13415,39,Private,291665,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4508,0,24,United-States,0
4784,74,Private,148867,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,6418,0,24,United-States,1
9839,55,Private,223613,1st-4th,2,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,30,Cuba,0
1087,29,Private,201954,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,0
27851,34,Private,258675,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
15556,45,Private,189792,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
8216,24,Private,117222,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
11243,37,Private,111128,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
11287,54,Self-emp-not-inc,164757,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,0
3318,29,Private,352451,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0
895,23,Private,86939,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
25410,45,Local-gov,53123,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,0
1215,63,,150389,Bachelors,13,Widowed,,Not-in-family,White,Female,0,0,40,United-States,1
5825,49,Self-emp-not-inc,59612,10th,6,Divorced,Farming-fishing,Unmarried,White,Male,0,0,70,United-States,0
346,67,,36135,11th,7,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,0
187,23,Private,52753,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,0
9396,54,Private,234938,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,55,United-States,0
4418,54,Private,146409,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
13576,36,Private,224541,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
31039,17,Private,160049,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,0
19860,24,Private,388885,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,0
30141,62,Federal-gov,224277,Some-college,10,Widowed,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,0
10205,68,,81468,HS-grad,9,Widowed,,Unmarried,White,Female,0,0,16,United-States,0
3532,43,Private,153132,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
23096,21,Private,109667,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
12260,31,Private,166343,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,50,,0
28254,25,Private,44861,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
4937,18,Private,194059,12th,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
30965,54,Local-gov,127943,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
25554,51,Private,289572,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,1
5810,25,Private,276310,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0
10943,26,State-gov,106812,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,0
14978,28,Private,199998,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,25,United-States,0
9740,37,Self-emp-not-inc,400287,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,15,United-States,1
5925,38,Private,218188,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0
11516,20,Private,350824,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
16606,23,Private,177087,11th,7,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,35,United-States,0
3553,52,Local-gov,195635,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
3808,51,Local-gov,420917,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
12713,56,Private,157786,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,1
12510,17,,186575,11th,7,Never-married,,Own-child,White,Male,0,0,10,United-States,0
5726,17,,235661,10th,6,Never-married,,Own-child,White,Female,0,0,30,United-States,0
9931,28,Local-gov,168065,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
12079,42,Private,184018,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
23770,39,State-gov,235379,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
21461,43,Private,50197,10th,6,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
25171,28,Private,130856,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,0
32313,41,Private,144460,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,Italy,0
2278,17,Private,329783,10th,6,Never-married,Sales,Other-relative,White,Female,0,0,10,United-States,0
32120,24,Federal-gov,312017,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
18726,20,Private,215495,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,0
4106,40,Private,238329,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,0
30867,32,Private,143604,10th,6,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,37,United-States,0
18353,40,Private,289309,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,48,United-States,0
10919,53,State-gov,43952,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,38,United-States,1
8108,34,Private,209691,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,66,United-States,0
8365,57,Private,110820,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
1060,43,Self-emp-not-inc,277647,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,0
5124,18,Private,120283,12th,8,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,0
70,55,Private,323887,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1
30395,28,Private,144833,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
11917,48,Private,168262,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,1
2142,57,Private,220986,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
6607,38,Private,314310,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
133,37,Private,254202,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
1806,68,State-gov,420526,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,5,United-States,0
9559,42,Private,46221,Doctorate,16,Married-spouse-absent,Other-service,Not-in-family,White,Male,27828,0,60,,1
152,50,Private,114564,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,0
8683,34,Private,312055,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
10062,38,Private,179579,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,,1
14553,37,Self-emp-not-inc,218249,11th,7,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,30,United-States,0
20623,23,Private,214635,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
25768,19,Private,236879,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States,0
24675,47,Self-emp-inc,206947,Assoc-acdm,12,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,67,United-States,0
12050,46,Private,216292,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
5259,18,Private,130389,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,Scotland,0
8737,46,State-gov,192779,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Male,0,2258,38,United-States,1
12119,54,Self-emp-not-inc,58898,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,48,United-States,0
2028,44,Private,112847,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0
26808,35,Private,117567,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
379,38,Private,172927,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
6434,35,State-gov,238591,Some-college,10,Separated,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,0
5252,24,Private,157332,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,42,United-States,0
13401,26,Private,67240,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
1553,21,Private,180060,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
6812,40,Private,264663,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States,0
1937,35,Private,28160,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
11530,32,Private,144949,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
6214,36,Self-emp-inc,200220,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,0
20134,39,Private,173476,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,1
5282,54,Private,165278,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
24053,48,,199763,Some-college,10,Married-civ-spouse,,Wife,White,Female,0,0,20,United-States,0
1676,64,,168340,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,,1
7473,35,Private,223514,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0
21166,43,Local-gov,323627,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,12,United-States,0
5689,32,Private,131379,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
7445,38,Local-gov,30056,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
12146,46,Private,116143,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
10894,19,Private,162954,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,0
12661,21,Private,130534,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
27357,37,Local-gov,247750,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,0
26988,35,State-gov,184659,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,1
22822,20,Private,219211,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
21820,27,Private,214695,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,60,United-States,0
11623,18,,457710,11th,7,Never-married,,Own-child,White,Male,0,0,16,Mexico,0
2626,52,Federal-gov,30731,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
9550,40,Self-emp-not-inc,162312,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,66,South,0
25962,19,Private,407759,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
10346,33,Private,187802,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1887,40,United-States,1
10043,28,Private,96226,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
16804,42,Self-emp-not-inc,352196,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,22,United-States,0
29264,42,Private,171424,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,45,United-States,1
5150,42,Private,255847,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,48,United-States,1
12283,22,Private,285580,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,0
426,59,Private,113838,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
6395,24,Federal-gov,215115,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,,0
28528,38,Private,99233,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
20814,56,Federal-gov,156842,Some-college,10,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
3569,49,,227690,HS-grad,9,Divorced,,Not-in-family,White,Female,0,0,40,United-States,0
26043,42,Private,134220,Assoc-voc,11,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
663,24,Private,131220,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0
27774,19,,307837,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,0
7341,49,Local-gov,276247,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
2405,34,Private,134737,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
2076,72,Self-emp-not-inc,173864,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,2290,0,45,United-States,0
28966,39,Federal-gov,184964,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1
9515,45,Self-emp-inc,107231,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0
3622,22,Local-gov,200109,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,0
8211,73,Private,301210,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1735,20,United-States,0
29663,61,Private,86067,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,1
4645,26,Private,191797,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,16,United-States,0
10568,20,Private,260254,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
9049,55,Private,201112,HS-grad,9,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0
14634,21,Private,37482,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
15375,19,Private,42750,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
4043,67,,427422,Some-college,10,Married-civ-spouse,,Husband,White,Male,2414,0,16,United-States,0
15559,47,Self-emp-not-inc,152752,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,0
10353,33,Private,126414,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,,0
2414,44,Private,326232,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,2547,50,United-States,1
69,43,Private,102606,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,0
25048,30,Private,337908,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,20,United-States,0
10287,33,State-gov,295662,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
30146,41,Private,320744,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,50,United-States,0
10152,29,Private,29865,HS-grad,9,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,United-States,0
9895,38,State-gov,239539,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0
18871,52,Private,144361,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,1
14958,52,Local-gov,108083,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
26260,60,Private,165517,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
20867,25,Local-gov,334267,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
17218,41,Private,149102,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Poland,0
2540,63,Private,158609,Assoc-voc,11,Widowed,Adm-clerical,Unmarried,White,Female,0,0,8,United-States,0
14782,21,Private,311570,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Female,0,0,35,United-States,0
16160,26,Private,143280,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
